binID	CADD
enhancers::chr9:2602600-2603400::chr9-2602672-2603156::chr9-2602672-2603156	6.441571429
enhancers::chr9:26603000-26604200::chr9-26603775-26603858::chr9-26603775-26603858	3.5985
enhancers::chr9:26669600-26670400::chr9-26669690-26670126::chr9-26669690-26670126	12.8134
enhancers::chr9:26687000-26687800::chr9-26687600-26687723::chr9-26687600-26687723	7.147666667
enhancers::chr9:270400-272400::chr9-272128-272400::chr9-272128-272400	6.532
enhancers::chr9:27054200-27055000::chr9-27054630-27054785::chr9-27054630-27054785	0.697
enhancers::chr9:27069800-27070600::chr9-27070016-27070437::chr9-27070016-27070437	1.509
enhancers::chr9:27085400-27088000::chr9-27085479-27085778::chr9-27085479-27085778	5.6825
enhancers::chr9:27094000-27094600::chr9-27094566-27094600::chr9-27094566-27094600	12.91
enhancers::chr9:27179600-27180800::chr9-27179600-27179886::chr9-27179600-27179886	7.546
enhancers::chr9:27181600-27182400::chr9-27181600-27181736::chr9-27181600-27181736	5.901333333
enhancers::chr9:27183600-27184200::chr9-27183726-27184078::chr9-27183726-27184078	3.2315
enhancers::chr9:27194200-27197000::chr9-27194400-27194758::chr9-27194400-27194758	3.455333333
enhancers::chr9:27194200-27197000::chr9-27196382-27196733::chr9-27196382-27196733	8.4655
enhancers::chr9:2719600-2720600::chr9-2720161-2720593::chr9-2720161-2720593	7.711666667
enhancers::chr9:274200-275000::chr9-274200-274291::chr9-274200-274291	3.748
enhancers::chr9:274200-275000::chr9-274510-274655::chr9-274510-274655	11.37
enhancers::chr9:27514600-27517400::chr9-27514623-27514902::chr9-27514623-27514902	7.365
enhancers::chr9:275400-283600::chr9-277510-278191::chr9-277510-278191	6.084285714
enhancers::chr9:275400-283600::chr9-278201-278972::chr9-278201-278972	4.486
enhancers::chr9:275400-283600::chr9-280388-280770::chr9-280388-280770	5.700333333
enhancers::chr9:275400-283600::chr9-280790-280905::chr9-280790-280905	1.8205
enhancers::chr9:275400-283600::chr9-280911-281007::chr9-280911-281007	2.130333333
enhancers::chr9:27602200-27603400::chr9-27602200-27602392::chr9-27602200-27602392	5.112
enhancers::chr9:27602200-27603400::chr9-27602977-27603362::chr9-27602977-27603362	6.6005
enhancers::chr9:27663000-27665600::chr9-27663000-27663123::chr9-27663000-27663123	2.9235
enhancers::chr9:27663000-27665600::chr9-27663540-27663935::chr9-27663540-27663935	2.215
enhancers::chr9:27765400-27766400::chr9-27765400-27765686::chr9-27765400-27765686	8.595
enhancers::chr9:27765400-27766400::chr9-27765729-27766400::chr9-27765729-27766400	10.1695
enhancers::chr9:2800200-2801200::chr9-2800484-2801066::chr9-2800484-2801066	4.154
enhancers::chr9:2802200-2803000::chr9-2802522-2802861::chr9-2802522-2802861	1.285
enhancers::chr9:28031600-28032600::chr9-28031894-28032140::chr9-28031894-28032140	15.60333333
enhancers::chr9:28031600-28032600::chr9-28032287-28032496::chr9-28032287-28032496	2.782666667
enhancers::chr9:2811600-2815400::chr9-2812781-2812992::chr9-2812781-2812992	0.236
enhancers::chr9:2817000-2818400::chr9-2818007-2818400::chr9-2818007-2818400	3.4315
enhancers::chr9:2824600-2826600::chr9-2825943-2826600::chr9-2825943-2826600	3.892
enhancers::chr9:30629000-30630000::chr9-30629059-30629209::chr9-30629059-30629209	3.755
enhancers::chr9:30712800-30713600::chr9-30712978-30713600::chr9-30712978-30713600	5.8751875
enhancers::chr9:30723200-30723800::chr9-30723739-30723800::chr9-30723739-30723800	4.142
enhancers::chr9:32256800-32257600::chr9-32256839-32256951::chr9-32256839-32256951	0.36975
enhancers::chr9:32264200-32265200::chr9-32264268-32264481::chr9-32264268-32264481	2.745
enhancers::chr9:32264200-32265200::chr9-32264530-32264779::chr9-32264530-32264779	5.6602
enhancers::chr9:32264200-32265200::chr9-32265090-32265200::chr9-32265090-32265200	4.63
enhancers::chr9:32300000-32300600::chr9-32300515-32300600::chr9-32300515-32300600	5.563
enhancers::chr9:32434400-32435800::chr9-32434998-32435319::chr9-32434998-32435319	4.7365
enhancers::chr9:32723400-32724600::chr9-32723760-32724416::chr9-32723760-32724416	1.831222222
enhancers::chr9:32738400-32739200::chr9-32738588-32739110::chr9-32738588-32739110	4.460142857
enhancers::chr9:32741400-32743000::chr9-32741771-32742075::chr9-32741771-32742075	2.9876
enhancers::chr9:32741400-32743000::chr9-32742143-32742712::chr9-32742143-32742712	6.896571429
enhancers::chr9:32823200-32825200::chr9-32823200-32823963::chr9-32823200-32823963	3.83
enhancers::chr9:32873800-32876000::chr9-32874905-32876000::chr9-32874905-32876000	9.164571429
enhancers::chr9:32876600-32877400::chr9-32877057-32877400::chr9-32877057-32877400	12.2425
enhancers::chr9:32927800-32929200::chr9-32928205-32928446::chr9-32928205-32928446	4.408
enhancers::chr9:32927800-32929200::chr9-32928892-32929200::chr9-32928892-32929200	4.665666667
enhancers::chr9:32987000-32987600::chr9-32987088-32987269::chr9-32987088-32987269	6.445
enhancers::chr9:33047400-33048600::chr9-33048276-33048375::chr9-33048276-33048375	9.233
enhancers::chr9:33099200-33104400::chr9-33100036-33100467::chr9-33100036-33100467	5.08225
enhancers::chr9:33113600-33115400::chr9-33113747-33113765::chr9-33113747-33113765	2.816
enhancers::chr9:33113600-33115400::chr9-33113896-33114292::chr9-33113896-33114292	2.39725
enhancers::chr9:33113600-33115400::chr9-33114816-33115084::chr9-33114816-33115084	6.825666667
enhancers::chr9:33127000-33129400::chr9-33128640-33128976::chr9-33128640-33128976	6.1086
enhancers::chr9:33185000-33188600::chr9-33186484-33186794::chr9-33186484-33186794	2.67425
enhancers::chr9:33255000-33256200::chr9-33255437-33255856::chr9-33255437-33255856	6.7365
enhancers::chr9:33256600-33257600::chr9-33257289-33257600::chr9-33257289-33257600	7.893
enhancers::chr9:33339600-33340400::chr9-33339854-33340013::chr9-33339854-33340013	2.6055
enhancers::chr9:33407400-33408400::chr9-33408164-33408400::chr9-33408164-33408400	2.284
enhancers::chr9:33463800-33467400::chr9-33464304-33464561::chr9-33464304-33464561	11.091
enhancers::chr9:33463800-33467400::chr9-33466727-33466880::chr9-33466727-33466880	2.2835
enhancers::chr9:33686800-33688400::chr9-33687826-33688127::chr9-33687826-33688127	3.56375
enhancers::chr9:33690600-33691400::chr9-33690600-33690914::chr9-33690600-33690914	3.837
enhancers::chr9:33703800-33705000::chr9-33703800-33703972::chr9-33703800-33703972	5.1295
enhancers::chr9:33769600-33771000::chr9-33770271-33770594::chr9-33770271-33770594	4.17375
enhancers::chr9:33769600-33771000::chr9-33770617-33770928::chr9-33770617-33770928	6.329
enhancers::chr9:33778600-33780800::chr9-33778813-33778995::chr9-33778813-33778995	4.197666667
enhancers::chr9:33931800-33932800::chr9-33932175-33932394::chr9-33932175-33932394	6.819
enhancers::chr9:34035000-34037400::chr9-34035796-34036027::chr9-34035796-34036027	1.876
enhancers::chr9:34084200-34088800::chr9-34086910-34087231::chr9-34086910-34087231	11.93725
enhancers::chr9:34132200-34133400::chr9-34132200-34132854::chr9-34132200-34132854	6.937272727
enhancers::chr9:34138800-34140600::chr9-34139779-34140027::chr9-34139779-34140027	3.017
enhancers::chr9:34143000-34143800::chr9-34143081-34143478::chr9-34143081-34143478	4.988
enhancers::chr9:34147600-34148200::chr9-34147919-34148200::chr9-34147919-34148200	3.903
enhancers::chr9:34158400-34159000::chr9-34158400-34158891::chr9-34158400-34158891	7.210428571
enhancers::chr9:34163400-34164200::chr9-34163440-34163757::chr9-34163440-34163757	5.381
enhancers::chr9:34427800-34432200::chr9-34429024-34429397::chr9-34429024-34429397	3.1045
enhancers::chr9:34427800-34432200::chr9-34431811-34431952::chr9-34431811-34431952	0.926
enhancers::chr9:34875200-34876600::chr9-34875455-34875932::chr9-34875455-34875932	1.973333333
enhancers::chr9:35022800-35024000::chr9-35023498-35023708::chr9-35023498-35023708	5.715
enhancers::chr9:35066800-35067400::chr9-35067140-35067367::chr9-35067140-35067367	9.161
enhancers::chr9:35137000-35137600::chr9-35137000-35137489::chr9-35137000-35137489	5.426
enhancers::chr9:35267600-35270000::chr9-35267830-35268021::chr9-35267830-35268021	7.2185
enhancers::chr9:35272800-35273600::chr9-35273060-35273304::chr9-35273060-35273304	14.81
enhancers::chr9:35332400-35335600::chr9-35333590-35333907::chr9-35333590-35333907	12.05
enhancers::chr9:35347400-35351800::chr9-35349687-35349872::chr9-35349687-35349872	6.842
enhancers::chr9:35347400-35351800::chr9-35350846-35351184::chr9-35350846-35351184	7.005
enhancers::chr9:35375400-35377200::chr9-35376968-35377120::chr9-35376968-35377120	2.073
enhancers::chr9:35423000-35424800::chr9-35423000-35423393::chr9-35423000-35423393	6.536
enhancers::chr9:35423000-35424800::chr9-35423449-35423883::chr9-35423449-35423883	0.865
enhancers::chr9:35426600-35427200::chr9-35426633-35427001::chr9-35426633-35427001	6.3225
enhancers::chr9:35470000-35471600::chr9-35470933-35471286::chr9-35470933-35471286	14.295
enhancers::chr9:35555000-35556000::chr9-35555704-35555928::chr9-35555704-35555928	9.899
enhancers::chr9:35556200-35559000::chr9-35556811-35557111::chr9-35556811-35557111	8.907
enhancers::chr9:35633600-35643000::chr9-35634639-35634984::chr9-35634639-35634984	1.02
enhancers::chr9:35704200-35706200::chr9-35704920-35705173::chr9-35704920-35705173	6.168
enhancers::chr9:35704200-35706200::chr9-35705306-35705541::chr9-35705306-35705541	8.492
enhancers::chr9:35711400-35712200::chr9-35712141-35712200::chr9-35712141-35712200	5.8435
enhancers::chr9:35718400-35720200::chr9-35719299-35719509::chr9-35719299-35719509	4.501333333
enhancers::chr9:35801400-35802200::chr9-35801400-35801619::chr9-35801400-35801619	7.3925
enhancers::chr9:35801400-35802200::chr9-35801766-35801902::chr9-35801766-35801902	17.125
enhancers::chr9:35993000-35995200::chr9-35993250-35993413::chr9-35993250-35993413	6.17
enhancers::chr9:36121800-36122400::chr9-36122046-36122303::chr9-36122046-36122303	3.946
enhancers::chr9:36174000-36175200::chr9-36174567-36175200::chr9-36174567-36175200	2.108
enhancers::chr9:36203800-36206800::chr9-36204803-36205043::chr9-36204803-36205043	4.514
enhancers::chr9:36203800-36206800::chr9-36205112-36205456::chr9-36205112-36205456	4.981
enhancers::chr9:36268200-36269400::chr9-36268200-36268328::chr9-36268200-36268328	6.8925
enhancers::chr9:36287800-36289000::chr9-36288109-36288424::chr9-36288109-36288424	6.1495
enhancers::chr9:36292400-36294200::chr9-36293886-36294200::chr9-36293886-36294200	0.5476666667
enhancers::chr9:36296600-36298000::chr9-36296619-36297023::chr9-36296619-36297023	1.7435
enhancers::chr9:36337800-36338600::chr9-36337965-36338137::chr9-36337965-36338137	14.1
enhancers::chr9:36345200-36347200::chr9-36345368-36345620::chr9-36345368-36345620	4.119
enhancers::chr9:36345200-36347200::chr9-36346554-36346841::chr9-36346554-36346841	5.1875
enhancers::chr9:36517000-36517800::chr9-36517170-36517755::chr9-36517170-36517755	2.2922
enhancers::chr9:36559200-36561400::chr9-36559200-36559592::chr9-36559200-36559592	0.219
enhancers::chr9:3660800-3662200::chr9-3661018-3661215::chr9-3661018-3661215	4.952333333
enhancers::chr9:36622400-36626400::chr9-36624309-36624766::chr9-36624309-36624766	6.657666667
enhancers::chr9:3676200-3677800::chr9-3676382-3677186::chr9-3676382-3677186	4.6205
enhancers::chr9:3676200-3677800::chr9-3677463-3677800::chr9-3677463-3677800	6.182
enhancers::chr9:37162800-37164200::chr9-37163421-37163715::chr9-37163421-37163715	1.91075
enhancers::chr9:37390400-37391400::chr9-37390796-37391034::chr9-37390796-37391034	6.076
enhancers::chr9:37402200-37403400::chr9-37402640-37403400::chr9-37402640-37403400	5.306
enhancers::chr9:37434400-37439400::chr9-37437706-37437967::chr9-37437706-37437967	6.214
enhancers::chr9:37434400-37439400::chr9-37438335-37438759::chr9-37438335-37438759	4.388
enhancers::chr9:37443400-37445800::chr9-37443446-37443778::chr9-37443446-37443778	1.7455
enhancers::chr9:37491200-37492400::chr9-37491976-37492258::chr9-37491976-37492258	4.26725
enhancers::chr9:37500600-37504000::chr9-37501894-37502604::chr9-37501894-37502604	2.4515
enhancers::chr9:37561200-37563400::chr9-37562981-37563177::chr9-37562981-37563177	4.7835
enhancers::chr9:37760400-37761800::chr9-37760773-37761124::chr9-37760773-37761124	2.2742
enhancers::chr9:37949000-37952000::chr9-37949614-37949947::chr9-37949614-37949947	3.499666667
enhancers::chr9:38243800-38244400::chr9-38244030-38244338::chr9-38244030-38244338	0.394
enhancers::chr9:38516000-38517000::chr9-38516328-38516538::chr9-38516328-38516538	2.5495
enhancers::chr9:38761800-38762800::chr9-38761991-38762371::chr9-38761991-38762371	6.5085
enhancers::chr9:4207200-4208600::chr9-4207334-4207425::chr9-4207334-4207425	2.32
enhancers::chr9:4207200-4208600::chr9-4207965-4208210::chr9-4207965-4208210	12.84966667
enhancers::chr9:4210800-4211600::chr9-4211105-4211316::chr9-4211105-4211316	3.3285
enhancers::chr9:4258400-4259800::chr9-4258751-4259139::chr9-4258751-4259139	6.82225
enhancers::chr9:426200-427400::chr9-427025-427270::chr9-427025-427270	5.1618
enhancers::chr9:4370800-4371600::chr9-4371139-4371482::chr9-4371139-4371482	1.58875
enhancers::chr9:4430000-4433000::chr9-4430562-4431261::chr9-4430562-4431261	5.0265
enhancers::chr9:4430000-4433000::chr9-4432814-4433000::chr9-4432814-4433000	5.363
enhancers::chr9:4514000-4515600::chr9-4514275-4514560::chr9-4514275-4514560	0.894
enhancers::chr9:4530200-4531000::chr9-4530452-4530743::chr9-4530452-4530743	5.52325
enhancers::chr9:463000-464400::chr9-463804-464138::chr9-463804-464138	4.611
enhancers::chr9:463000-464400::chr9-464219-464321::chr9-464219-464321	8.050333333
enhancers::chr9:4701200-4701800::chr9-4701577-4701800::chr9-4701577-4701800	4.295
enhancers::chr9:4769000-4769800::chr9-4769396-4769612::chr9-4769396-4769612	1.601
enhancers::chr9:4848600-4855200::chr9-4853539-4853780::chr9-4853539-4853780	8.561
enhancers::chr9:4856600-4857400::chr9-4857108-4857350::chr9-4857108-4857350	4.7395
enhancers::chr9:488400-490600::chr9-489207-489634::chr9-489207-489634	2.87925
enhancers::chr9:4903800-4904800::chr9-4904700-4904800::chr9-4904700-4904800	5.588
enhancers::chr9:4922400-4924800::chr9-4924275-4924482::chr9-4924275-4924482	6.28
enhancers::chr9:5268200-5269800::chr9-5268610-5268712::chr9-5268610-5268712	2.1355
enhancers::chr9:5268200-5269800::chr9-5269174-5269729::chr9-5269174-5269729	3.2415
enhancers::chr9:5489800-5490600::chr9-5490149-5490390::chr9-5490149-5490390	10.34855556
enhancers::chr9:5549400-5552600::chr9-5551455-5551714::chr9-5551455-5551714	1.213
enhancers::chr9:5549400-5552600::chr9-5551819-5552062::chr9-5551819-5552062	2.013
enhancers::chr9:5549400-5552600::chr9-5552396-5552600::chr9-5552396-5552600	0.744
enhancers::chr9:5768000-5768800::chr9-5768030-5768274::chr9-5768030-5768274	5.977
enhancers::chr9:606800-608600::chr9-607448-607866::chr9-607448-607866	4.1955
enhancers::chr9:6097200-6099600::chr9-6097200-6097275::chr9-6097200-6097275	1.886
enhancers::chr9:6097200-6099600::chr9-6098422-6098891::chr9-6098422-6098891	1.90025
enhancers::chr9:6102200-6107600::chr9-6102345-6102995::chr9-6102345-6102995	10.127
enhancers::chr9:6102200-6107600::chr9-6103980-6104241::chr9-6103980-6104241	4.5602
enhancers::chr9:6102200-6107600::chr9-6104273-6104962::chr9-6104273-6104962	7.434111111
enhancers::chr9:6110000-6110600::chr9-6110065-6110330::chr9-6110065-6110330	1.615
enhancers::chr9:6184600-6185200::chr9-6184840-6185012::chr9-6184840-6185012	0.939
enhancers::chr9:6188200-6189200::chr9-6188568-6188796::chr9-6188568-6188796	4.696333333
enhancers::chr9:6197600-6198200::chr9-6197854-6198200::chr9-6197854-6198200	3.566333333
enhancers::chr9:6247600-6248600::chr9-6247824-6248210::chr9-6247824-6248210	6.244333333
enhancers::chr9:6247600-6248600::chr9-6248306-6248552::chr9-6248306-6248552	6.003
enhancers::chr9:6268600-6269800::chr9-6268787-6269321::chr9-6268787-6269321	1.7544
enhancers::chr9:6302000-6302800::chr9-6302448-6302716::chr9-6302448-6302716	5.6845
enhancers::chr9:6354000-6357400::chr9-6355813-6356062::chr9-6355813-6356062	2.3925
enhancers::chr9:6354000-6357400::chr9-6356428-6356912::chr9-6356428-6356912	1.072
enhancers::chr9:6551800-6553000::chr9-6552058-6552931::chr9-6552058-6552931	10.30414286
enhancers::chr9:66457000-66458200::chr9-66457668-66457738::chr9-66457668-66457738	10.165
enhancers::chr9:6664200-6665000::chr9-6664408-6665000::chr9-6664408-6665000	5.987166667
enhancers::chr9:6665400-6666000::chr9-6665614-6665887::chr9-6665614-6665887	3.1035
enhancers::chr9:6672000-6677800::chr9-6673351-6673800::chr9-6673351-6673800	7.2664
enhancers::chr9:6672000-6677800::chr9-6676457-6676706::chr9-6676457-6676706	14.26
enhancers::chr9:6723400-6724200::chr9-6723400-6723653::chr9-6723400-6723653	6.572
enhancers::chr9:6723400-6724200::chr9-6723752-6724200::chr9-6723752-6724200	4.327
enhancers::chr9:71090600-71093600::chr9-71091797-71092028::chr9-71091797-71092028	9.8015
enhancers::chr9:71243800-71244800::chr9-71243800-71244402::chr9-71243800-71244402	3.347285714
enhancers::chr9:71416800-71418800::chr9-71418368-71418544::chr9-71418368-71418544	3.8165
enhancers::chr9:71502800-71503400::chr9-71503177-71503340::chr9-71503177-71503340	4.288
enhancers::chr9:71576600-71580000::chr9-71576600-71576935::chr9-71576600-71576935	1.5784
enhancers::chr9:71576600-71580000::chr9-71578921-71579376::chr9-71578921-71579376	8.849
enhancers::chr9:71719000-71721400::chr9-71720052-71720450::chr9-71720052-71720450	9.318
enhancers::chr9:71719000-71721400::chr9-71721184-71721357::chr9-71721184-71721357	3.6815
enhancers::chr9:71754400-71755600::chr9-71755292-71755600::chr9-71755292-71755600	2.595
enhancers::chr9:71887000-71888400::chr9-71887182-71887443::chr9-71887182-71887443	5.96
enhancers::chr9:71887000-71888400::chr9-71888136-71888368::chr9-71888136-71888368	6.086
enhancers::chr9:71971000-71973000::chr9-71971606-71971816::chr9-71971606-71971816	2.5954
enhancers::chr9:72047200-72049200::chr9-72048332-72048689::chr9-72048332-72048689	2.993
enhancers::chr9:72075000-72076400::chr9-72075902-72076400::chr9-72075902-72076400	1.57875
enhancers::chr9:72110400-72111400::chr9-72110400-72110543::chr9-72110400-72110543	3.222666667
enhancers::chr9:72225400-72226600::chr9-72225689-72225798::chr9-72225689-72225798	11.71
enhancers::chr9:72237200-72238200::chr9-72237569-72237962::chr9-72237569-72237962	4.75025
enhancers::chr9:72386800-72387600::chr9-72387024-72387331::chr9-72387024-72387331	4.684285714
enhancers::chr9:72412400-72413000::chr9-72412596-72412944::chr9-72412596-72412944	2.884666667
enhancers::chr9:72512600-72515400::chr9-72513061-72513220::chr9-72513061-72513220	2.580333333
enhancers::chr9:72512600-72515400::chr9-72513645-72514136::chr9-72513645-72514136	6.659
enhancers::chr9:72512600-72515400::chr9-72515386-72515400::chr9-72515386-72515400	1.519
enhancers::chr9:72531800-72533600::chr9-72531867-72532194::chr9-72531867-72532194	4.956
enhancers::chr9:72563800-72565000::chr9-72564355-72564634::chr9-72564355-72564634	4.208
enhancers::chr9:72607800-72609000::chr9-72608019-72608368::chr9-72608019-72608368	10.75
enhancers::chr9:72620800-72622000::chr9-72620847-72621171::chr9-72620847-72621171	5.29
enhancers::chr9:72620800-72622000::chr9-72621172-72621538::chr9-72621172-72621538	12.70666667
enhancers::chr9:72729600-72737400::chr9-72736986-72737253::chr9-72736986-72737253	4.7985
enhancers::chr9:72748200-72752800::chr9-72751493-72751939::chr9-72751493-72751939	5.3699
enhancers::chr9:72762600-72763200::chr9-72762653-72762727::chr9-72762653-72762727	5.984
enhancers::chr9:72784800-72785600::chr9-72785165-72785374::chr9-72785165-72785374	13.59
enhancers::chr9:72806800-72808000::chr9-72807302-72807453::chr9-72807302-72807453	3.6505
enhancers::chr9:72810200-72810800::chr9-72810473-72810677::chr9-72810473-72810677	1.931
enhancers::chr9:72833200-72834400::chr9-72833740-72833995::chr9-72833740-72833995	4.002333333
enhancers::chr9:72837400-72838000::chr9-72837408-72837502::chr9-72837408-72837502	2.49
enhancers::chr9:72867600-72869000::chr9-72867600-72867774::chr9-72867600-72867774	3.6275
enhancers::chr9:72900000-72900600::chr9-72900144-72900533::chr9-72900144-72900533	1.608666667
enhancers::chr9:72909800-72910800::chr9-72910437-72910611::chr9-72910437-72910611	0.391
enhancers::chr9:7297800-7298400::chr9-7297800-7297911::chr9-7297800-7297911	7.202
enhancers::chr9:7297800-7298400::chr9-7298207-7298400::chr9-7298207-7298400	2.090333333
enhancers::chr9:73056200-73057000::chr9-73056673-73056910::chr9-73056673-73056910	7.7475
enhancers::chr9:73070800-73071600::chr9-73071141-73071552::chr9-73071141-73071552	10.76025
enhancers::chr9:7320000-7320800::chr9-7320154-7320528::chr9-7320154-7320528	12.435
enhancers::chr9:73406800-73407400::chr9-73406823-73407177::chr9-73406823-73407177	3.874
enhancers::chr9:73420800-73421400::chr9-73420819-73421277::chr9-73420819-73421277	7.108833333
enhancers::chr9:73568600-73570200::chr9-73568994-73569929::chr9-73568994-73569929	3.534
enhancers::chr9:73578000-73578800::chr9-73578104-73578208::chr9-73578104-73578208	7.249
enhancers::chr9:73613800-73615200::chr9-73613996-73614141::chr9-73613996-73614141	3.831
enhancers::chr9:73657600-73658200::chr9-73657831-73658200::chr9-73657831-73658200	6.686
enhancers::chr9:73727600-73728400::chr9-73727919-73728129::chr9-73727919-73728129	2.08
enhancers::chr9:74119200-74120400::chr9-74119200-74119466::chr9-74119200-74119466	3.459666667
enhancers::chr9:74119200-74120400::chr9-74119595-74119977::chr9-74119595-74119977	3.464
enhancers::chr9:74198600-74199400::chr9-74198741-74198997::chr9-74198741-74198997	1.463
enhancers::chr9:74223200-74224000::chr9-74223821-74224000::chr9-74223821-74224000	1.924
enhancers::chr9:74244800-74245800::chr9-74244800-74245116::chr9-74244800-74245116	12.57
enhancers::chr9:74325600-74326600::chr9-74325600-74326142::chr9-74325600-74326142	5.418
enhancers::chr9:74334200-74335000::chr9-74334546-74334762::chr9-74334546-74334762	9.067666667
enhancers::chr9:7439400-7440200::chr9-7439446-7440061::chr9-7439446-7440061	5.7555
enhancers::chr9:74405800-74412800::chr9-74406810-74407039::chr9-74406810-74407039	0.37
enhancers::chr9:74405800-74412800::chr9-74408374-74408635::chr9-74408374-74408635	2.7855
enhancers::chr9:74405800-74412800::chr9-74408668-74409020::chr9-74408668-74409020	5.270333333
enhancers::chr9:74405800-74412800::chr9-74410163-74410839::chr9-74410163-74410839	4.105571429
enhancers::chr9:74405800-74412800::chr9-74411252-74411652::chr9-74411252-74411652	9.397
enhancers::chr9:74405800-74412800::chr9-74412253-74412348::chr9-74412253-74412348	3.179666667
enhancers::chr9:7442200-7443400::chr9-7442504-7442574::chr9-7442504-7442574	4.214
enhancers::chr9:74436200-74438000::chr9-74437358-74437736::chr9-74437358-74437736	10.525
enhancers::chr9:74439200-74439800::chr9-74439268-74439518::chr9-74439268-74439518	2.3
enhancers::chr9:74444000-74445000::chr9-74444705-74444903::chr9-74444705-74444903	4.935
enhancers::chr9:74445200-74445800::chr9-74445200-74445409::chr9-74445200-74445409	12.6
enhancers::chr9:7456200-7457000::chr9-7456452-7456682::chr9-7456452-7456682	11.5912
enhancers::chr9:74570200-74570800::chr9-74570333-74570744::chr9-74570333-74570744	2.271
enhancers::chr9:74576400-74577000::chr9-74576429-74576738::chr9-74576429-74576738	3.464333333
enhancers::chr9:74621400-74622000::chr9-74621517-74621696::chr9-74621517-74621696	2.261
enhancers::chr9:74626800-74629800::chr9-74627525-74628103::chr9-74627525-74628103	6.63
enhancers::chr9:74645400-74646200::chr9-74645531-74646168::chr9-74645531-74646168	2.9995
enhancers::chr9:74654800-74658200::chr9-74657941-74658132::chr9-74657941-74658132	1.8295
enhancers::chr9:74733800-74737400::chr9-74734782-74735091::chr9-74734782-74735091	8.342333333
enhancers::chr9:74733800-74737400::chr9-74736520-74736833::chr9-74736520-74736833	3.926
enhancers::chr9:74741200-74742600::chr9-74741297-74741447::chr9-74741297-74741447	3.8865
enhancers::chr9:74741200-74742600::chr9-74742574-74742600::chr9-74742574-74742600	1.035
enhancers::chr9:74743000-74747800::chr9-74743000-74743250::chr9-74743000-74743250	4.507
enhancers::chr9:74743000-74747800::chr9-74743558-74743829::chr9-74743558-74743829	8.0445
enhancers::chr9:74743000-74747800::chr9-74744233-74745550::chr9-74744233-74745550	5.7408
enhancers::chr9:74743000-74747800::chr9-74746916-74747201::chr9-74746916-74747201	2.217166667
enhancers::chr9:74748200-74750000::chr9-74748287-74749128::chr9-74748287-74749128	2.909
enhancers::chr9:74800200-74803800::chr9-74800581-74800821::chr9-74800581-74800821	18.61
enhancers::chr9:74800200-74803800::chr9-74801962-74802455::chr9-74801962-74802455	6.2145
enhancers::chr9:74800200-74803800::chr9-74803280-74803540::chr9-74803280-74803540	8.112333333
enhancers::chr9:74832200-74832800::chr9-74832200-74832555::chr9-74832200-74832555	7.2625
enhancers::chr9:74889400-74890800::chr9-74889458-74890302::chr9-74889458-74890302	3.7055
enhancers::chr9:74889400-74890800::chr9-74890608-74890787::chr9-74890608-74890787	8.142666667
enhancers::chr9:7489000-7490400::chr9-7489000-7489506::chr9-7489000-7489506	12.88683333
enhancers::chr9:74895800-74896400::chr9-74895917-74896143::chr9-74895917-74896143	5.7988
enhancers::chr9:74937000-74937800::chr9-74937096-74937422::chr9-74937096-74937422	2.738666667
enhancers::chr9:74997200-74998000::chr9-74997351-74997701::chr9-74997351-74997701	8.386
enhancers::chr9:74999200-75000600::chr9-74999762-74999870::chr9-74999762-74999870	0.195
enhancers::chr9:74999200-75000600::chr9-74999989-75000383::chr9-74999989-75000383	9.0206
enhancers::chr9:75016400-75017000::chr9-75016437-75016707::chr9-75016437-75016707	4.71225
enhancers::chr9:75044200-75044800::chr9-75044599-75044751::chr9-75044599-75044751	5.031
enhancers::chr9:75048600-75049400::chr9-75048860-75049139::chr9-75048860-75049139	4.2904
enhancers::chr9:75056000-75061200::chr9-75060605-75060786::chr9-75060605-75060786	13.56
enhancers::chr9:7507000-7508200::chr9-7507611-7508200::chr9-7507611-7508200	14.0744
enhancers::chr9:75154600-75155600::chr9-75154874-75155600::chr9-75154874-75155600	7.323666667
enhancers::chr9:75156000-75157200::chr9-75156653-75156980::chr9-75156653-75156980	6.0945
enhancers::chr9:75172400-75173600::chr9-75172418-75172888::chr9-75172418-75172888	6.6182
enhancers::chr9:7522800-7524000::chr9-7523478-7523919::chr9-7523478-7523919	13.2278
enhancers::chr9:75335200-75336800::chr9-75336048-75336301::chr9-75336048-75336301	6.0025
enhancers::chr9:75363600-75365000::chr9-75364177-75364538::chr9-75364177-75364538	5.497166667
enhancers::chr9:75453800-75454400::chr9-75454005-75454400::chr9-75454005-75454400	4.476333333
enhancers::chr9:75478000-75479400::chr9-75478417-75478946::chr9-75478417-75478946	4.9515
enhancers::chr9:75512200-75513200::chr9-75512200-75512777::chr9-75512200-75512777	3.106142857
enhancers::chr9:75512200-75513200::chr9-75512860-75513200::chr9-75512860-75513200	2.663
enhancers::chr9:75539400-75541400::chr9-75540075-75540393::chr9-75540075-75540393	2.084
enhancers::chr9:75539400-75541400::chr9-75540548-75540774::chr9-75540548-75540774	8.3325
enhancers::chr9:75539400-75541400::chr9-75540934-75541175::chr9-75540934-75541175	5.856666667
enhancers::chr9:75546400-75549800::chr9-75546400-75546991::chr9-75546400-75546991	2.8325
enhancers::chr9:75546400-75549800::chr9-75547511-75548027::chr9-75547511-75548027	5.782666667
